ds,county,y
2022-12-03,Mecklenburg,1453
2022-12-03,Pitt,233
2022-12-04,Cabarrus,343
2022-12-04,Caldwell,144
2022-12-04,Davidson,274
2022-12-04,Durham,359
2022-12-04,Mecklenburg,1585
2022-12-04,Pitt,254
2022-12-05,Cabarrus,329
2022-12-05,Caldwell,138
2022-12-05,Davidson,263
2022-12-05,Durham,344
2022-12-05,Mecklenburg,1519
2022-12-05,Pitt,244
2022-12-06,Cabarrus,300
2022-12-06,Caldwell,126
2022-12-06,Davidson,240
2022-12-06,Durham,314
2022-12-06,Mecklenburg,1387
2022-12-06,Pitt,223
2022-12-07,Cabarrus,272
2022-12-07,Caldwell,114
2022-12-07,Davidson,217
2022-12-07,Durham,284
2022-12-07,Mecklenburg,1255
2022-12-07,Pitt,201
2022-12-08,Cabarrus,286
2022-12-08,Caldwell,120
2022-12-08,Davidson,228
2022-12-08,Durham,299
2022-12-08,Mecklenburg,1321
2022-12-08,Pitt,212
2022-12-09,Cabarrus,286
2022-12-09,Caldwell,120
2022-12-09,Davidson,228
2022-12-09,Durham,299
2022-12-09,Mecklenburg,1321
2022-12-09,Pitt,212
2022-12-10,Cabarrus,315
2022-12-10,Caldwell,132
2022-12-10,Davidson,251
2022-12-10,Durham,329
2022-12-10,Mecklenburg,1453
2022-12-10,Pitt,233
2022-12-11,Cabarrus,343
2022-12-11,Caldwell,144
2022-12-11,Davidson,274
2022-12-11,Durham,359
2022-12-11,Mecklenburg,1585
2022-12-11,Pitt,254
2022-12-12,Cabarrus,329
2022-12-12,Caldwell,138
2022-12-12,Davidson,263
2022-12-12,Durham,344
2022-12-12,Mecklenburg,1519
2022-12-12,Pitt,244
2022-12-13,Cabarrus,300
2022-12-13,Caldwell,126
2022-12-13,Davidson,240
2022-12-13,Durham,314
2022-12-13,Mecklenburg,1387
2022-12-13,Pitt,223
2022-12-14,Cabarrus,272
2022-12-14,Caldwell,114
2022-12-14,Davidson,217
2022-12-14,Durham,284
2022-12-14,Mecklenburg,1255
2022-12-14,Pitt,201
2022-12-15,Cabarrus,286
2022-12-15,Caldwell,120
2022-12-15,Davidson,228
2022-12-15,Durham,299
2022-12-15,Mecklenburg,1321
2022-12-15,Pitt,212
2022-12-16,Cabarrus,286
2022-12-16,Caldwell,120
2022-12-16,Davidson,228
2022-12-16,Durham,299
2022-12-16,Mecklenburg,1321
2022-12-16,Pitt,212
2022-12-17,Cabarrus,315
2022-12-17,Caldwell,132
2022-12-17,Davidson,251
2022-12-17,Durham,329
2022-12-17,Mecklenburg,1453
2022-12-17,Pitt,233
2022-12-18,Cabarrus,343
2022-12-18,Caldwell,144
2022-12-18,Davidson,274
2022-12-18,Durham,359
2022-12-18,Mecklenburg,1585
2022-12-18,Pitt,254
2022-12-19,Cabarrus,329
2022-12-19,Caldwell,138
2022-12-19,Davidson,263
2022-12-19,Durham,344
2022-12-19,Mecklenburg,1519
2022-12-19,Pitt,244
2022-12-20,Cabarrus,300
2022-12-20,Caldwell,126
2022-12-20,Davidson,240
2022-12-20,Durham,314
2022-12-20,Mecklenburg,1387
2022-12-20,Pitt,223
2022-12-21,Cabarrus,272
2022-12-21,Caldwell,114
2022-12-21,Davidson,217
2022-12-21,Durham,284
2022-12-21,Mecklenburg,1255
2022-12-21,Pitt,201
2022-12-22,Cabarrus,286
2022-12-22,Caldwell,120
2022-12-22,Davidson,228
2022-12-22,Durham,299
2022-12-22,Mecklenburg,1321
2022-12-22,Pitt,212
2022-12-23,Cabarrus,286
2022-12-23,Caldwell,120
2022-12-23,Davidson,228
2022-12-23,Durham,299
2022-12-23,Mecklenburg,1321
2022-12-23,Pitt,212
2022-12-24,Cabarrus,315
2022-12-24,Caldwell,132
2022-12-24,Davidson,251
2022-12-24,Durham,329
2022-12-24,Mecklenburg,1453
2022-12-24,Pitt,233
2022-12-25,Cabarrus,343
2022-12-25,Caldwell,144
2022-12-25,Davidson,274
2022-12-25,Durham,359
2022-12-25,Mecklenburg,1585
2022-12-25,Pitt,254
2022-12-26,Cabarrus,329
2022-12-26,Caldwell,138
2022-12-26,Davidson,263
2022-12-26,Durham,344
2022-12-26,Mecklenburg,1519
2022-12-26,Pitt,244
2022-12-27,Cabarrus,300
2022-12-27,Caldwell,126
2022-12-27,Davidson,240
2022-12-27,Durham,314
2022-12-27,Mecklenburg,1387
2022-12-27,Pitt,223
2022-12-28,Cabarrus,272
2022-12-28,Caldwell,114
2022-12-28,Davidson,217
2022-12-28,Durham,284
2022-12-28,Mecklenburg,1255
2022-12-28,Pitt,201
2022-12-29,Cabarrus,286
2022-12-29,Caldwell,120
2022-12-29,Davidson,228
2022-12-29,Durham,299
2022-12-29,Mecklenburg,1321
2022-12-29,Pitt,212
2022-12-30,Cabarrus,286
2022-12-30,Caldwell,120
2022-12-30,Davidson,228
2022-12-30,Durham,299
2022-12-30,Mecklenburg,1321
2022-12-30,Pitt,212
2022-12-31,Cabarrus,315
2022-12-31,Caldwell,132
2022-12-31,Davidson,251
2022-12-31,Durham,329
2022-12-31,Mecklenburg,1453
2022-12-31,Pitt,233
2023-01-01,Cabarrus,335
2023-01-01,Caldwell,146
2023-01-01,Davidson,270
2023-01-01,Durham,369
2023-01-01,Mecklenburg,1589
2023-01-01,Pitt,248
2023-01-02,Cabarrus,321
2023-01-02,Caldwell,140
2023-01-02,Davidson,259
2023-01-02,Durham,354
2023-01-02,Mecklenburg,1523
2023-01-02,Pitt,238
2023-01-03,Cabarrus,293
2023-01-03,Caldwell,128
2023-01-03,Davidson,236
2023-01-03,Durham,323
2023-01-03,Mecklenburg,1390
2023-01-03,Pitt,217
2023-01-04,Cabarrus,265
2023-01-04,Caldwell,116
2023-01-04,Davidson,214
2023-01-04,Durham,292
2023-01-04,Mecklenburg,1258
2023-01-04,Pitt,196
2023-01-05,Cabarrus,279
2023-01-05,Caldwell,122
2023-01-05,Davidson,225
2023-01-05,Durham,308
2023-01-05,Mecklenburg,1324
2023-01-05,Pitt,207
2023-01-06,Cabarrus,279
2023-01-06,Caldwell,122
2023-01-06,Davidson,225
2023-01-06,Durham,308
2023-01-06,Mecklenburg,1324
2023-01-06,Pitt,207
2023-01-07,Cabarrus,307
2023-01-07,Caldwell,134
2023-01-07,Davidson,248
2023-01-07,Durham,339
2023-01-07,Mecklenburg,1456
2023-01-07,Pitt,227
2023-01-08,Cabarrus,335
2023-01-08,Caldwell,146
2023-01-08,Davidson,270
2023-01-08,Durham,369
2023-01-08,Mecklenburg,1589
2023-01-08,Pitt,248
2023-01-09,Cabarrus,321
2023-01-09,Caldwell,140
2023-01-09,Davidson,259
2023-01-09,Durham,354
2023-01-09,Mecklenburg,1523
2023-01-09,Pitt,238
2023-01-10,Cabarrus,293
2023-01-10,Caldwell,128
2023-01-10,Davidson,236
2023-01-10,Durham,323
2023-01-10,Mecklenburg,1390
2023-01-10,Pitt,217
2023-01-11,Cabarrus,265
2023-01-11,Caldwell,116
2023-01-11,Davidson,214
2023-01-11,Durham,292
2023-01-11,Mecklenburg,1258
2023-01-11,Pitt,196
2023-01-12,Cabarrus,279
2023-01-12,Caldwell,122
2023-01-12,Davidson,225
2023-01-12,Durham,308
2023-01-12,Mecklenburg,1324
2023-01-12,Pitt,207
2023-01-13,Cabarrus,279
2023-01-13,Caldwell,122
2023-01-13,Davidson,225
2023-01-13,Durham,308
2023-01-13,Mecklenburg,1324
2023-01-13,Pitt,207
2023-01-14,Cabarrus,307
2023-01-14,Caldwell,134
2023-01-14,Davidson,248
2023-01-14,Durham,339
2023-01-14,Mecklenburg,1456
2023-01-14,Pitt,227
2023-01-15,Cabarrus,335
2023-01-15,Caldwell,146
2023-01-15,Davidson,270
2023-01-15,Durham,369
2023-01-15,Mecklenburg,1589
2023-01-15,Pitt,248
2023-01-16,Cabarrus,321
2023-01-16,Caldwell,140
2023-01-16,Davidson,259
2023-01-16,Durham,354
2023-01-16,Mecklenburg,1523
2023-01-16,Pitt,238
2023-01-17,Cabarrus,293
2023-01-17,Caldwell,128
2023-01-17,Davidson,236
2023-01-17,Durham,323
2023-01-17,Mecklenburg,1390
2023-01-17,Pitt,217
2023-01-18,Cabarrus,265
2023-01-18,Caldwell,116
2023-01-18,Davidson,214
2023-01-18,Durham,292
2023-01-18,Mecklenburg,1258
2023-01-18,Pitt,196
2023-01-19,Cabarrus,279
2023-01-19,Caldwell,122
2023-01-19,Davidson,225
2023-01-19,Durham,308
2023-01-19,Mecklenburg,1324
2023-01-19,Pitt,207
2023-01-20,Cabarrus,279
2023-01-20,Caldwell,122
2023-01-20,Davidson,225
2023-01-20,Durham,308
2023-01-20,Mecklenburg,1324
2023-01-20,Pitt,207
2023-01-21,Cabarrus,307
2023-01-21,Caldwell,134
2023-01-21,Davidson,248
2023-01-21,Durham,339
2023-01-21,Mecklenburg,1456
2023-01-21,Pitt,227
2023-01-22,Cabarrus,335
2023-01-22,Caldwell,146
2023-01-22,Davidson,270
2023-01-22,Durham,369
2023-01-22,Mecklenburg,1589
2023-01-22,Pitt,248
2023-01-23,Cabarrus,321
2023-01-23,Caldwell,140
2023-01-23,Davidson,259
2023-01-23,Durham,354
2023-01-23,Mecklenburg,1523
2023-01-23,Pitt,238
2023-01-24,Cabarrus,293
2023-01-24,Caldwell,128
2023-01-24,Davidson,236
2023-01-24,Durham,323
2023-01-24,Mecklenburg,1390
2023-01-24,Pitt,217
2023-01-25,Cabarrus,265
2023-01-25,Caldwell,116
2023-01-25,Davidson,214
2023-01-25,Durham,292
2023-01-25,Mecklenburg,1258
2023-01-25,Pitt,196
2023-01-26,Cabarrus,279
2023-01-26,Caldwell,122
2023-01-26,Davidson,225
2023-01-26,Durham,308
2023-01-26,Mecklenburg,1324
2023-01-26,Pitt,207
2023-01-27,Cabarrus,279
2023-01-27,Caldwell,122
2023-01-27,Davidson,225
2023-01-27,Durham,308
2023-01-27,Mecklenburg,1324
2023-01-27,Pitt,207
2023-01-28,Cabarrus,307
2023-01-28,Caldwell,134
2023-01-28,Davidson,248
2023-01-28,Durham,339
2023-01-28,Mecklenburg,1456
2023-01-28,Pitt,227
2023-01-29,Cabarrus,335
2023-01-29,Caldwell,146
2023-01-29,Davidson,270
2023-01-29,Durham,369
2023-01-29,Mecklenburg,1589
2023-01-29,Pitt,248
2023-01-30,Cabarrus,321
2023-01-30,Caldwell,140
2023-01-30,Davidson,259
2023-01-30,Durham,354
2023-01-30,Mecklenburg,1523
2023-01-30,Pitt,238
2023-01-31,Cabarrus,293
2023-01-31,Caldwell,128
2023-01-31,Davidson,236
2023-01-31,Durham,323
2023-01-31,Mecklenburg,1390
2023-01-31,Pitt,217
2023-02-01,Cabarrus,281
2023-02-01,Caldwell,117
2023-02-01,Davidson,211
2023-02-01,Durham,281
2023-02-01,Mecklenburg,1276
2023-02-01,Pitt,196
2023-02-02,Cabarrus,296
2023-02-02,Caldwell,123
2023-02-02,Davidson,222
2023-02-02,Durham,296
2023-02-02,Mecklenburg,1343
2023-02-02,Pitt,207
2023-02-03,Cabarrus,296
2023-02-03,Caldwell,123
2023-02-03,Davidson,222
2023-02-03,Durham,296
2023-02-03,Mecklenburg,1343
2023-02-03,Pitt,207
2023-02-04,Cabarrus,326
2023-02-04,Caldwell,135
2023-02-04,Davidson,244
2023-02-04,Durham,326
2023-02-04,Mecklenburg,1477
2023-02-04,Pitt,227
2023-02-05,Cabarrus,356
2023-02-05,Caldwell,148
2023-02-05,Davidson,266
2023-02-05,Durham,356
2023-02-05,Mecklenburg,1612
2023-02-05,Pitt,248
2023-02-06,Cabarrus,341
2023-02-06,Caldwell,142
2023-02-06,Davidson,255
2023-02-06,Durham,341
2023-02-06,Mecklenburg,1544
2023-02-06,Pitt,238
2023-02-07,Cabarrus,311
2023-02-07,Caldwell,129
2023-02-07,Davidson,233
2023-02-07,Durham,311
2023-02-07,Mecklenburg,1410
2023-02-07,Pitt,217
2023-02-08,Cabarrus,281
2023-02-08,Caldwell,117
2023-02-08,Davidson,211
2023-02-08,Durham,281
2023-02-08,Mecklenburg,1276
2023-02-08,Pitt,196
2023-02-09,Cabarrus,296
2023-02-09,Caldwell,123
2023-02-09,Davidson,222
2023-02-09,Durham,296
2023-02-09,Mecklenburg,1343
2023-02-09,Pitt,207
2023-02-10,Cabarrus,296
2023-02-10,Caldwell,123
2023-02-10,Davidson,222
2023-02-10,Durham,296
2023-02-10,Mecklenburg,1343
2023-02-10,Pitt,207
2023-02-11,Cabarrus,326
2023-02-11,Caldwell,135
2023-02-11,Davidson,244
2023-02-11,Durham,326
2023-02-11,Mecklenburg,1477
2023-02-11,Pitt,227
2023-02-12,Cabarrus,356
2023-02-12,Caldwell,148
2023-02-12,Davidson,266
2023-02-12,Durham,356
2023-02-12,Mecklenburg,1612
2023-02-12,Pitt,248
2023-02-13,Cabarrus,341
2023-02-13,Caldwell,142
2023-02-13,Davidson,255
2023-02-13,Durham,341
2023-02-13,Mecklenburg,1544
2023-02-13,Pitt,238
2023-02-14,Cabarrus,311
2023-02-14,Caldwell,129
2023-02-14,Davidson,233
2023-02-14,Durham,311
2023-02-14,Mecklenburg,1410
2023-02-14,Pitt,217
2023-02-15,Cabarrus,281
2023-02-15,Caldwell,117
2023-02-15,Davidson,211
2023-02-15,Durham,281
2023-02-15,Mecklenburg,1276
2023-02-15,Pitt,196
2023-02-16,Cabarrus,296
2023-02-16,Caldwell,123
2023-02-16,Davidson,222
2023-02-16,Durham,296
2023-02-16,Mecklenburg,1343
2023-02-16,Pitt,207
2023-02-17,Cabarrus,296
2023-02-17,Caldwell,123
2023-02-17,Davidson,222
2023-02-17,Durham,296
2023-02-17,Mecklenburg,1343
2023-02-17,Pitt,207
2023-02-18,Cabarrus,326
2023-02-18,Caldwell,135
2023-02-18,Davidson,244
2023-02-18,Durham,326
2023-02-18,Mecklenburg,1477
2023-02-18,Pitt,227
2023-02-19,Cabarrus,356
2023-02-19,Caldwell,148
2023-02-19,Davidson,266
2023-02-19,Durham,356
2023-02-19,Mecklenburg,1612
2023-02-19,Pitt,248
2023-02-20,Cabarrus,341
2023-02-20,Caldwell,142
2023-02-20,Davidson,255
2023-02-20,Durham,341
2023-02-20,Mecklenburg,1544
2023-02-20,Pitt,238
2023-02-21,Cabarrus,311
2023-02-21,Caldwell,129
2023-02-21,Davidson,233
2023-02-21,Durham,311
2023-02-21,Mecklenburg,1410
2023-02-21,Pitt,217
2023-02-22,Cabarrus,281
2023-02-22,Caldwell,117
2023-02-22,Davidson,211
2023-02-22,Durham,281
2023-02-22,Mecklenburg,1276
2023-02-22,Pitt,196
2023-02-23,Cabarrus,296
2023-02-23,Caldwell,123
2023-02-23,Davidson,222
2023-02-23,Durham,296
2023-02-23,Mecklenburg,1343
2023-02-23,Pitt,207
2023-02-24,Cabarrus,296
2023-02-24,Caldwell,123
2023-02-24,Davidson,222
2023-02-24,Durham,296
2023-02-24,Mecklenburg,1343
2023-02-24,Pitt,207
2023-02-25,Cabarrus,326
2023-02-25,Caldwell,135
2023-02-25,Davidson,244
2023-02-25,Durham,326
2023-02-25,Mecklenburg,1477
2023-02-25,Pitt,227
2023-02-26,Cabarrus,356
2023-02-26,Caldwell,148
2023-02-26,Davidson,266
2023-02-26,Durham,356
2023-02-26,Mecklenburg,1612
2023-02-26,Pitt,248
2023-02-27,Cabarrus,341
2023-02-27,Caldwell,142
2023-02-27,Davidson,255
2023-02-27,Durham,341
2023-02-27,Mecklenburg,1544
2023-02-27,Pitt,238
2023-02-28,Cabarrus,311
2023-02-28,Caldwell,129
2023-02-28,Davidson,233
2023-02-28,Durham,311
2023-02-28,Mecklenburg,1410
2023-02-28,Pitt,217
2023-03-01,Cabarrus,268
2023-03-01,Caldwell,112
2023-03-01,Davidson,206
2023-03-01,Durham,285
2023-03-01,Mecklenburg,1282
2023-03-01,Pitt,195
2023-03-02,Cabarrus,282
2023-03-02,Caldwell,118
2023-03-02,Davidson,217
2023-03-02,Durham,300
2023-03-02,Mecklenburg,1349
2023-03-02,Pitt,205
2023-03-03,Cabarrus,282
2023-03-03,Caldwell,118
2023-03-03,Davidson,217
2023-03-03,Durham,300
2023-03-03,Mecklenburg,1349
2023-03-03,Pitt,205
2023-03-04,Cabarrus,310
2023-03-04,Caldwell,130
2023-03-04,Davidson,238
2023-03-04,Durham,330
2023-03-04,Mecklenburg,1484
2023-03-04,Pitt,226
2023-03-05,Cabarrus,338
2023-03-05,Caldwell,142
2023-03-05,Davidson,260
2023-03-05,Durham,360
2023-03-05,Mecklenburg,1619
2023-03-05,Pitt,246
2023-03-06,Cabarrus,324
2023-03-06,Caldwell,136
2023-03-06,Davidson,249
2023-03-06,Durham,345
2023-03-06,Mecklenburg,1551
2023-03-06,Pitt,236
2023-03-07,Cabarrus,296
2023-03-07,Caldwell,124
2023-03-07,Davidson,227
2023-03-07,Durham,315
2023-03-07,Mecklenburg,1416
2023-03-07,Pitt,216
2023-03-08,Cabarrus,268
2023-03-08,Caldwell,112
2023-03-08,Davidson,206
2023-03-08,Durham,285
2023-03-08,Mecklenburg,1282
2023-03-08,Pitt,195
2023-03-09,Cabarrus,282
2023-03-09,Caldwell,118
2023-03-09,Davidson,217
2023-03-09,Durham,300
2023-03-09,Mecklenburg,1349
2023-03-09,Pitt,205
2023-03-10,Cabarrus,282
2023-03-10,Caldwell,118
2023-03-10,Davidson,217
2023-03-10,Durham,300
2023-03-10,Mecklenburg,1349
2023-03-10,Pitt,205
2023-03-11,Cabarrus,310
2023-03-11,Caldwell,130
2023-03-11,Davidson,238
2023-03-11,Durham,330
2023-03-11,Mecklenburg,1484
2023-03-11,Pitt,226
2023-03-12,Cabarrus,338
2023-03-12,Caldwell,142
2023-03-12,Davidson,260
2023-03-12,Durham,360
2023-03-12,Mecklenburg,1619
2023-03-12,Pitt,246
2023-03-13,Cabarrus,324
2023-03-13,Caldwell,136
2023-03-13,Davidson,249
2023-03-13,Durham,345
2023-03-13,Mecklenburg,1551
2023-03-13,Pitt,236
2023-03-14,Cabarrus,296
2023-03-14,Caldwell,124
2023-03-14,Davidson,227
2023-03-14,Durham,315
2023-03-14,Mecklenburg,1416
2023-03-14,Pitt,216
2023-03-15,Cabarrus,268
2023-03-15,Caldwell,112
2023-03-15,Davidson,206
2023-03-15,Durham,285
2023-03-15,Mecklenburg,1282
2023-03-15,Pitt,195
2023-03-16,Cabarrus,282
2023-03-16,Caldwell,118
2023-03-16,Davidson,217
2023-03-16,Durham,300
2023-03-16,Mecklenburg,1349
2023-03-16,Pitt,205
2023-03-17,Cabarrus,282
2023-03-17,Caldwell,118
2023-03-17,Davidson,217
2023-03-17,Durham,300
2023-03-17,Mecklenburg,1349
2023-03-17,Pitt,205
2023-03-18,Cabarrus,310
2023-03-18,Caldwell,130
2023-03-18,Davidson,238
2023-03-18,Durham,330
2023-03-18,Mecklenburg,1484
2023-03-18,Pitt,226
2023-03-19,Cabarrus,338
2023-03-19,Caldwell,142
2023-03-19,Davidson,260
2023-03-19,Durham,360
2023-03-19,Mecklenburg,1619
2023-03-19,Pitt,246
2023-03-20,Cabarrus,324
2023-03-20,Caldwell,136
2023-03-20,Davidson,249
2023-03-20,Durham,345
2023-03-20,Mecklenburg,1551
2023-03-20,Pitt,236
2023-03-21,Cabarrus,296
2023-03-21,Caldwell,124
2023-03-21,Davidson,227
2023-03-21,Durham,315
2023-03-21,Mecklenburg,1416
2023-03-21,Pitt,216
2023-03-22,Cabarrus,268
2023-03-22,Caldwell,112
2023-03-22,Davidson,206
2023-03-22,Durham,285
2023-03-22,Mecklenburg,1282
2023-03-22,Pitt,195
2023-03-23,Cabarrus,282
2023-03-23,Caldwell,118
2023-03-23,Davidson,217
2023-03-23,Durham,300
2023-03-23,Mecklenburg,1349
2023-03-23,Pitt,205
2023-03-24,Cabarrus,282
2023-03-24,Caldwell,118
2023-03-24,Davidson,217
2023-03-24,Durham,300
2023-03-24,Mecklenburg,1349
2023-03-24,Pitt,205
2023-03-25,Cabarrus,310
2023-03-25,Caldwell,130
2023-03-25,Davidson,238
2023-03-25,Durham,330
2023-03-25,Mecklenburg,1484
2023-03-25,Pitt,226
2023-03-26,Cabarrus,338
2023-03-26,Caldwell,142
2023-03-26,Davidson,260
2023-03-26,Durham,360
2023-03-26,Mecklenburg,1619
2023-03-26,Pitt,246
2023-03-27,Cabarrus,324
2023-03-27,Caldwell,136
2023-03-27,Davidson,249
2023-03-27,Durham,345
2023-03-27,Mecklenburg,1551
2023-03-27,Pitt,236
2023-03-28,Cabarrus,296
2023-03-28,Caldwell,124
2023-03-28,Davidson,227
2023-03-28,Durham,315
2023-03-28,Mecklenburg,1416
2023-03-28,Pitt,216
2023-03-29,Cabarrus,268
2023-03-29,Caldwell,112
2023-03-29,Davidson,206
2023-03-29,Durham,285
2023-03-29,Mecklenburg,1282
2023-03-29,Pitt,195
2023-03-30,Cabarrus,282
2023-03-30,Caldwell,118
2023-03-30,Davidson,217
2023-03-30,Durham,300
2023-03-30,Mecklenburg,1349
2023-03-30,Pitt,205
2023-03-31,Cabarrus,282
2023-03-31,Caldwell,118
2023-03-31,Davidson,217
2023-03-31,Durham,300
2023-03-31,Mecklenburg,1349
2023-03-31,Pitt,205
2023-04-01,Cabarrus,317
2023-04-01,Caldwell,132
2023-04-01,Davidson,233
2023-04-01,Durham,332
2023-04-01,Mecklenburg,1434
2023-04-01,Pitt,228
2023-04-02,Cabarrus,346
2023-04-02,Caldwell,144
2023-04-02,Davidson,254
2023-04-02,Durham,362
2023-04-02,Mecklenburg,1565
2023-04-02,Pitt,249
2023-04-03,Cabarrus,331
2023-04-03,Caldwell,138
2023-04-03,Davidson,244
2023-04-03,Durham,347
2023-04-03,Mecklenburg,1499
2023-04-03,Pitt,239
2023-04-04,Cabarrus,302
2023-04-04,Caldwell,126
2023-04-04,Davidson,223
2023-04-04,Durham,317
2023-04-04,Mecklenburg,1369
2023-04-04,Pitt,218
2023-04-05,Cabarrus,274
2023-04-05,Caldwell,114
2023-04-05,Davidson,201
2023-04-05,Durham,287
2023-04-05,Mecklenburg,1239
2023-04-05,Pitt,197
2023-04-06,Cabarrus,288
2023-04-06,Caldwell,120
2023-04-06,Davidson,212
2023-04-06,Durham,302
2023-04-06,Mecklenburg,1304
2023-04-06,Pitt,207
2023-04-07,Cabarrus,288
2023-04-07,Caldwell,120
2023-04-07,Davidson,212
2023-04-07,Durham,302
2023-04-07,Mecklenburg,1304
2023-04-07,Pitt,207
2023-04-08,Cabarrus,317
2023-04-08,Caldwell,132
2023-04-08,Davidson,233
2023-04-08,Durham,332
2023-04-08,Mecklenburg,1434
2023-04-08,Pitt,228
2023-04-09,Cabarrus,346
2023-04-09,Caldwell,144
2023-04-09,Davidson,254
2023-04-09,Durham,362
2023-04-09,Mecklenburg,1565
2023-04-09,Pitt,249
2023-04-10,Cabarrus,331
2023-04-10,Caldwell,138
2023-04-10,Davidson,244
2023-04-10,Durham,347
2023-04-10,Mecklenburg,1499
2023-04-10,Pitt,239
2023-04-11,Cabarrus,302
2023-04-11,Caldwell,126
2023-04-11,Davidson,223
2023-04-11,Durham,317
2023-04-11,Mecklenburg,1369
2023-04-11,Pitt,218
2023-04-12,Cabarrus,274
2023-04-12,Caldwell,114
2023-04-12,Davidson,201
2023-04-12,Durham,287
2023-04-12,Mecklenburg,1239
2023-04-12,Pitt,197
2023-04-13,Cabarrus,288
2023-04-13,Caldwell,120
2023-04-13,Davidson,212
2023-04-13,Durham,302
2023-04-13,Mecklenburg,1304
2023-04-13,Pitt,207
2023-04-14,Cabarrus,288
2023-04-14,Caldwell,120
2023-04-14,Davidson,212
2023-04-14,Durham,302
2023-04-14,Mecklenburg,1304
2023-04-14,Pitt,207
2023-04-15,Cabarrus,317
2023-04-15,Caldwell,132
2023-04-15,Davidson,233
2023-04-15,Durham,332
2023-04-15,Mecklenburg,1434
2023-04-15,Pitt,228
2023-04-16,Cabarrus,346
2023-04-16,Caldwell,144
2023-04-16,Davidson,254
2023-04-16,Durham,362
2023-04-16,Mecklenburg,1565
2023-04-16,Pitt,249
2023-04-17,Cabarrus,331
2023-04-17,Caldwell,138
2023-04-17,Davidson,244
2023-04-17,Durham,347
2023-04-17,Mecklenburg,1499
2023-04-17,Pitt,239
2023-04-18,Cabarrus,302
2023-04-18,Caldwell,126
2023-04-18,Davidson,223
2023-04-18,Durham,317
2023-04-18,Mecklenburg,1369
2023-04-18,Pitt,218
2023-04-19,Cabarrus,274
2023-04-19,Caldwell,114
2023-04-19,Davidson,201
2023-04-19,Durham,287
2023-04-19,Mecklenburg,1239
2023-04-19,Pitt,197
2023-04-20,Cabarrus,288
2023-04-20,Caldwell,120
2023-04-20,Davidson,212
2023-04-20,Durham,302
2023-04-20,Mecklenburg,1304
2023-04-20,Pitt,207
2023-04-21,Cabarrus,288
2023-04-21,Caldwell,120
2023-04-21,Davidson,212
2023-04-21,Durham,302
2023-04-21,Mecklenburg,1304
2023-04-21,Pitt,207
2023-04-22,Cabarrus,317
2023-04-22,Caldwell,132
2023-04-22,Davidson,233
2023-04-22,Durham,332
2023-04-22,Mecklenburg,1434
2023-04-22,Pitt,228
2023-04-23,Cabarrus,346
2023-04-23,Caldwell,144
2023-04-23,Davidson,254
2023-04-23,Durham,362
2023-04-23,Mecklenburg,1565
2023-04-23,Pitt,249
2023-04-24,Cabarrus,331
2023-04-24,Caldwell,138
2023-04-24,Davidson,244
2023-04-24,Durham,347
2023-04-24,Mecklenburg,1499
2023-04-24,Pitt,239
2023-04-25,Cabarrus,302
2023-04-25,Caldwell,126
2023-04-25,Davidson,223
2023-04-25,Durham,317
2023-04-25,Mecklenburg,1369
2023-04-25,Pitt,218
2023-04-26,Cabarrus,274
2023-04-26,Caldwell,114
2023-04-26,Davidson,201
2023-04-26,Durham,287
2023-04-26,Mecklenburg,1239
2023-04-26,Pitt,197
2023-04-27,Cabarrus,288
2023-04-27,Caldwell,120
2023-04-27,Davidson,212
2023-04-27,Durham,302
2023-04-27,Mecklenburg,1304
2023-04-27,Pitt,207
2023-04-28,Cabarrus,288
2023-04-28,Caldwell,120
2023-04-28,Davidson,212
2023-04-28,Durham,302
2023-04-28,Mecklenburg,1304
2023-04-28,Pitt,207
2023-04-29,Cabarrus,317
2023-04-29,Caldwell,132
2023-04-29,Davidson,233
2023-04-29,Durham,332
2023-04-29,Mecklenburg,1434
2023-04-29,Pitt,228
2023-04-30,Cabarrus,346
2023-04-30,Caldwell,144
2023-04-30,Davidson,254
2023-04-30,Durham,362
2023-04-30,Mecklenburg,1565
2023-04-30,Pitt,249
2023-05-01,Cabarrus,333
2023-05-01,Caldwell,140
2023-05-01,Davidson,256
2023-05-01,Durham,346
2023-05-01,Mecklenburg,1550
2023-05-01,Pitt,239
2023-05-02,Cabarrus,304
2023-05-02,Caldwell,128
2023-05-02,Davidson,234
2023-05-02,Durham,316
2023-05-02,Mecklenburg,1415
2023-05-02,Pitt,218
2023-05-03,Cabarrus,275
2023-05-03,Caldwell,116
2023-05-03,Davidson,211
2023-05-03,Durham,286
2023-05-03,Mecklenburg,1281
2023-05-03,Pitt,197
2023-05-04,Cabarrus,290
2023-05-04,Caldwell,122
2023-05-04,Davidson,222
2023-05-04,Durham,301
2023-05-04,Mecklenburg,1348
2023-05-04,Pitt,208
2023-05-05,Cabarrus,290
2023-05-05,Caldwell,122
2023-05-05,Davidson,222
2023-05-05,Durham,301
2023-05-05,Mecklenburg,1348
2023-05-05,Pitt,208
2023-05-06,Cabarrus,319
2023-05-06,Caldwell,134
2023-05-06,Davidson,245
2023-05-06,Durham,331
2023-05-06,Mecklenburg,1483
2023-05-06,Pitt,228
2023-05-07,Cabarrus,348
2023-05-07,Caldwell,146
2023-05-07,Davidson,267
2023-05-07,Durham,361
2023-05-07,Mecklenburg,1618
2023-05-07,Pitt,249
